"Campaign name","Ad Set Name","Ad name",Placement,"Delivery status","Delivery level","Ad Set Name","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks","Landing page views rate per link clicks","Result type",Results,"Cost per result","Adds to cart","Reporting starts","Reporting ends"
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,Video_EN_Seattle_SEP7_7PM_JobInterview_8-22-25,"Facebook Stories",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,0.57035658,"7-day click, 1-day view, or 1-day engaged-view",13.9111362,41,1.05128205,39,0.02439024,1,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_6PM_C25_M/W_LPView_EN_Feed_7-8-25,MW_21-45_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,Flyer_EN_Seattle_SEP7_6PM_Flyer_7-8-25,Explore,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,0.56,"7-day click or 1-day view",5.65656566,99,1,99,0.01010101,1,,"Landing page views",1,0.56,1,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,CRS_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,0.49,"7-day click, 1-day view, or 1-day engaged-view",7.65625,64,1.23076923,52,0.03125,2,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,CRS_EN_Seattle_SEP7_7PM_JobInterview_8-22-25,Marketplace,not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,0.48014475,"7-day click, 1-day view, or 1-day engaged-view",9.05933496,53,1.76666667,30,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,Explore,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,0.41,"7-day click, 1-day view, or 1-day engaged-view",7.73584906,53,1.20454545,44,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,"Video_EN_Seattle_SEP7_7PM_PissGuy_8-8-25 - Copy",Explore,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,0.4,"7-day click, 1-day view, or 1-day engaged-view",7.14285714,56,1.30232558,43,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Flyer_EN_Seattle_SEP7_6PM_T_Flyer_7-16-25,Explore,inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,0.39001553,"7-day click or 1-day view",6.00023892,65,2.70833333,24,0.01538462,1,,"Landing page views",1,0.39001553,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Video_EN_Seattle_SEP7_6PM_T_NotADoctor_7-25-25,"In-stream reels",inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,0.39,"7-day click or 1-day view",3.97959184,98,1.225,80,0.02040816,2,,"Landing page views",2,0.195,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,Video_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,"Facebook Stories",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,0.39,"7-day click, 1-day view, or 1-day engaged-view",9.75,40,1.14285714,35,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,"Facebook Reels",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,0.39,"7-day click, 1-day view, or 1-day engaged-view",5.06493506,77,1.1,70,0.02597403,2,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Video_EN_Seattle_SEP7_6PM_T_Flyer_7-16-25,"Facebook profile feed",inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,0.39,"7-day click or 1-day view",3.71428571,105,1.03960396,101,0.04761905,5,,"Landing page views",4,0.0975,1,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,CRS_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,Explore,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,0.38,"7-day click, 1-day view, or 1-day engaged-view",5.75757576,66,1.24528302,53,0.04545455,3,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,Video_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,Explore,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,0.37,"7-day click, 1-day view, or 1-day engaged-view",5.60606061,66,1.375,48,0.03030303,2,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,Video_EN_Seattle_SEP7_7PM_NotADoctor_8-8-25,Feed,not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,0.37,"7-day click, 1-day view, or 1-day engaged-view",5.52238806,67,1.09836066,61,0.02985075,2,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Video_EN_Seattle_SEP7_6PM_T_NotADoctor_7-25-25,"Facebook Stories",inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,0.36,"7-day click or 1-day view",7.82608696,46,1.15,40,0,,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,CRS_EN_Seattle_SEP7_7PM_JobInterview_8-22-25,Explore,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,0.35008329,"7-day click, 1-day view, or 1-day engaged-view",6.86437831,51,1.08510638,47,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,Explore,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,0.35,"7-day click, 1-day view, or 1-day engaged-view",5.3030303,66,1.46666667,45,0.03030303,2,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,"Facebook profile feed",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,0.34025413,"7-day click, 1-day view, or 1-day engaged-view",6.18643876,55,1,55,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,CRS_EN_Seattle_SEP7_7PM_NotADoctor_8-8-25,Feed,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,0.32,"7-day click, 1-day view, or 1-day engaged-view",6.53061224,49,1,49,0.04081633,2,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-9-25,Feed,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,0.31,"7-day click, 1-day view, or 1-day engaged-view",4.24657534,73,1.25862069,58,0.02739726,2,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,Video_EN_Seattle_SEP7_7PM_NotADoctor_8-8-25,"Facebook Reels",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,0.31,"7-day click, 1-day view, or 1-day engaged-view",4.62686567,67,1.03076923,65,0.01492537,1,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-8-25,MW_30-50_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,CRS_EN_Seattle_SEP7_6PM_PissGuy_7-8-25,"Facebook Reels",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,0.3,"7-day click or 1-day view",5.55555556,54,1.22727273,44,0.09259259,5,,"Landing page views",4,0.075,2,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,Video_EN_Seattle_SEP7_7PM_NotADoctor_8-8-25,"Instagram Reels",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,0.29,"7-day click, 1-day view, or 1-day engaged-view",10.35714286,28,1,28,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Flyer_EN_Seattle_SEP7_6PM_T_Flyer_7-16-25,"Threads feed",inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,0.27001075,"7-day click or 1-day view",3.37513439,80,2,40,0.0625,5,,"Landing page views",2,0.13500538,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,Video_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,Marketplace,not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,0.26,"7-day click, 1-day view, or 1-day engaged-view",3.88059701,67,4.1875,16,0.01492537,1,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Video_EN_Seattle_SEP7_6PM_T_NotADoctor_7-25-25,Marketplace,inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,0.26,"7-day click or 1-day view",5.53191489,47,1.46875,32,0.0212766,1,,"Landing page views",1,0.26,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,Video_EN_Seattle_SEP7_7PM_NotADoctor_8-8-25,Feed,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,0.25,"7-day click, 1-day view, or 1-day engaged-view",6.57894737,38,1.11764706,34,0.02631579,1,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-9-25,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,0.24,"7-day click, 1-day view, or 1-day engaged-view",6.31578947,38,1.08571429,35,0.02631579,1,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Flyer_EN_Seattle_SEP7_6PM_T_Flyer_7-16-25,Marketplace,inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,0.22000876,"7-day click or 1-day view",4.0742363,54,1.6875,32,0.01851852,1,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-8-25,MW_30-50_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,Video_EN_Seattle_SEP7_6PM_Flyer_7-8-25,"Facebook profile feed",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,0.2,"7-day click or 1-day view",3.84615385,52,1.15555556,45,0.03846154,2,,"Landing page views",3,0.06666667,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,CRS_EN_Seattle_SEP7_7PM_JobInterview_8-22-25,"Facebook Notifications",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,0.1900573,"7-day click, 1-day view, or 1-day engaged-view",47.51432449,4,1,4,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Video_EN_Seattle_SEP7_6PM_T_NotADoctor_7-25-25,"Feed: video feeds",inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,0.19,"7-day click or 1-day view",5.13513514,37,1,37,0.02702703,1,,"Landing page views",,,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Video_EN_Seattle_SEP7_6PM_T_Flyer_7-16-25,"Instagram Stories",inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,0.19,"7-day click or 1-day view",6.12903226,31,1,31,0.09677419,3,,"Landing page views",1,0.19,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-9-25,"Instagram Reels",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,0.19,"7-day click, 1-day view, or 1-day engaged-view",5.13513514,37,1.08823529,34,0.05405405,2,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_6PM_C25_M/W_LPView_EN_Feed_7-8-25,MW_21-45_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,CRS_EN_Seattle_SEP7_6PM_PissGuy_7-8-25,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,0.19,"7-day click or 1-day view",6.55172414,29,1.20833333,24,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,CRS_EN_Seattle_SEP7_6PM_T_NotADoctor_7-25-25,"Facebook Reels",inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,0.18,"7-day click or 1-day view",4.86486486,37,1.37037037,27,0,,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,CRS_EN_Seattle_SEP7_7PM_NotADoctor_8-8-25,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,0.18,"7-day click, 1-day view, or 1-day engaged-view",6,30,1,30,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,Video_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,"Facebook profile feed",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,0.17,"7-day click, 1-day view, or 1-day engaged-view",4.14634146,41,1.46428571,28,0.07317073,3,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_6PM_C25_M/W_LPView_EN_Feed_7-8-25,MW_21-45_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,CRS_EN_Seattle_SEP7_6PM_PissGuy_7-8-25,Feed,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_6PM_Comedy+Events+Max+Media_7-8-25,0.17,"7-day click or 1-day view",5.15151515,33,1.22222222,27,0,,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,Video_EN_Seattle_SEP7_7PM_JobInterview_8-22-25,Explore,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,0.15004594,"7-day click, 1-day view, or 1-day engaged-view",8.33588566,18,1.05882353,17,0.05555556,1,,"Website adds to cart",,,,2025-04-01,2025-09-17
US-Seattle-SignUp-EN-SEP2025-Target,Targeted,T-Flyer,"Ads on Reels",not_delivering,ad,Targeted,0.15002609,"7-day click or 1-day view",0.78138591,192,1.37142857,140,0.01041667,2,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,CRS_EN_Seattle_SEP7_7PM_NotADoctor_8-8-25,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,0.14,"7-day click, 1-day view, or 1-day engaged-view",7.77777778,18,1,18,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
US-Seattle-SignUp-EN-SEP2025-Target,Targeted,T-Flyer,Explore,not_delivering,ad,Targeted,0.13002261,"7-day click or 1-day view",5.00086981,26,1.625,16,0.03846154,1,,"Landing page views",1,0.13002261,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,Video_EN_Seattle_SEP7_7PM_NotADoctor_8-8-25,Feed,not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,0.13,"7-day click, 1-day view, or 1-day engaged-view",5.90909091,22,1.29411765,17,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,Explore,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,0.13,"7-day click, 1-day view, or 1-day engaged-view",3.71428571,35,1.02941176,34,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,CRS_EN_Seattle_SEP7_6PM_T_PissGuy_7-16-25,"Facebook Reels",inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,0.13,"7-day click or 1-day view",3.51351351,37,1.02777778,36,0.08108108,3,,"Landing page views",2,0.065,1,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,Video_EN_Seattle_SEP7_7PM_JobInterview_8-22-25,Marketplace,not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,0.11006881,"7-day click, 1-day view, or 1-day engaged-view",4.40275258,25,1.92307692,13,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-22-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,"Right column",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,0.11003937,"7-day click, 1-day view, or 1-day engaged-view",0.85968256,128,6.4,20,0.0078125,1,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,Video_EN_Seattle_SEP7_7PM_NotADoctor_8-8-25,"Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_AddToCart-Purchase_8-8-25,0.11,"7-day click, 1-day view, or 1-day engaged-view",8.46153846,13,1.08333333,12,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Flyer_EN_Seattle_SEP7_6PM_T_Flyer_7-16-25,"Facebook profile feed",inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,0.10000398,"7-day click or 1-day view",3.70385119,27,1.125,24,0.03703704,1,,"Landing page views",1,0.10000398,,2025-04-01,2025-09-17
FB/IG_T_US_Seattle_SEP7_6PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,Video_EN_Seattle_SEP7_6PM_T_Flyer_7-16-25,"Ads on Reels",inactive,ad,WM_25-50_EN_Feed_SEP7_Seattle_6PM_RetargetLookalike_7-16-25,0.1,"7-day click or 1-day view",1.92307692,52,1.04,50,0.01923077,1,,"Landing page views",1,0.1,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,Video_EN_Seattle_SEP7_7PM_PissGuy_8-8-25,"Facebook profile feed",not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_7-29-25,0.1,"7-day click, 1-day view, or 1-day engaged-view",4.76190476,21,1.10526316,19,0.04761905,1,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,Flyer_EN_Seattle_SEP7_7PM_Flyer_8-8-25,Marketplace,not_delivering,ad,MW_30-50_EN_Feed_SEP7_Seattle_7PM_LPView+VideoViews_8-8-25,0.1,"7-day click, 1-day view, or 1-day engaged-view",3.33333333,30,1.875,16,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
US-Seattle-SignUp-EN-SEP2025-Target,Targeted,T-Flyer,Marketplace,not_delivering,ad,Targeted,0.09001566,"7-day click or 1-day view",3.75065236,24,1,24,0.04166667,1,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Seattle_SEP7_7PM_C25_M/W_CONV_AddtoCart_EN_Feed_8-8-25,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,CRS_EN_Seattle_SEP7_7PM_NotADoctor_8-8-25,Feed,not_delivering,ad,MW_21-45_EN_Feed_SEP7_Seattle_7PM_FBIGEngagement_8-8-25,0.09,"7-day click, 1-day view, or 1-day engaged-view",3.75,24,1,24,0.04166667,1,,"Website adds to cart",,,,2025-04-01,2025-09-17
